Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ABCC8	1723.1241086970845	0.015177873211007043	0.3158971821673268	0.04804687748992807	0.9616788828883057	0.9999815730832953
ABCC9	51.661767812148355	-0.3478409407477217	0.40291152879293884	-0.8633184108426974	0.38796242437038747	0.9999815730832953
ABCD1	17.741405035632123	0.12295949446809154	0.35461161490729043	0.3467441259650732	0.7287835566974366	0.9999815730832953
ABCD2	1816.91708147874	0.03941186842525859	0.2123561119234038	0.1855932851109759	0.8527637197857499	0.9999815730832953
ABCD3	1918.0572946271839	0.12723957574783684	0.12007782651185973	1.0596425621950258	0.289307242626136	0.9999815730832953
ABCD4	402.88045691699284	0.11616120401553591	0.10616680762215873	1.094138616552799	0.2738941881483763	0.9999815730832953
ABCE1	425.0925084389892	0.07468267215527223	0.10188080346304573	0.7330396857574958	0.46353422481236645	0.9999815730832953
ABCF1	329.58732134610915	-0.051351623785001535	0.10135314710137776	-0.5066603776362015	0.6123931362398141	0.9999815730832953
ABCF2	163.52356642343906	0.08925609052583959	0.13046520555662638	0.6841371241093042	0.4938885813513776	0.9999815730832953
ABCF3	182.78564019247378	0.12188054845201757	0.16822604430403987	0.7245046327769514	0.4687559840182579	0.9999815730832953
ABCG1	1057.4129591405228	-0.12178945199562588	0.1253933361489487	-0.9712593646201266	0.3314191385775956	0.9999815730832953
ABCG2	65.94451163917714	0.10073092647863928	0.4187432268370108	0.24055535713261147	0.8098997540132411	0.9999815730832953
ABCG4	438.77597612701646	0.1411604640870079	0.4950292694775736	0.28515579338567354	0.775524786641425	0.9999815730832953
ABCG5	94.33000781418458	-0.544874457841626	0.31483119980400603	-1.7306876134920248	0.08350749564450688	0.9722210766671572
ABCG8	56.11659131197102	-0.4945725467251521	0.6728422042607252	-0.7350498283153268	0.4623091482267728	0.9999815730832953
ABHD1	35.40587517889625	-0.07838853246188887	0.23193330393805509	-0.33797876859816967	0.7353791875023793	0.9999815730832953
ABHD10	297.2266233618665	-0.08709804733819809	0.11824829194382906	-0.7365691791943335	0.4613843835888187	0.9999815730832953
ABHD11	13.853495170513124	-0.23646981255263727	0.2961392792565132	-0.7985087731229644	0.42457530407337907	0.9999815730832953
ABHD11-AS1	0.9285702436446498	0.8804241069549797	0.6740529901260931	1.3061645298692042	0.191496612220911	0.9999815730832953
ABHD12	1118.4425311940083	0.011433535100071104	0.09355402205698372	0.1222131860146744	0.902730183807573	0.9999815730832953
ABHD12B	144.36865089238762	-0.6349952987686911	0.4354709140342529	-1.4581807379189144	0.14479073166408307	0.9999815730832953
ABHD13	214.3622882962028	-0.10800015248240873	0.14158464411624938	-0.7627956630221439	0.44558526801452036	0.9999815730832953
ABHD14A	0	NA	NA	NA	NA	NA
ABHD14A-ACY1	31.41818473116305	-0.13583483853465764	0.28211890647254523	-0.4814808062070685	0.6301748179897722	0.9999815730832953
ABHD14B	80.790185726510245	-0.25817475989846445	0.15843419455190164	-1.6295393846553037	0.10319888442882995	0.9999815730832953
ABHD15	9.489496039251845	-0.5858350183945711	0.6854664087719866	-0.8546516808082467	0.39274400770613316	0.9999815730832953
ABHD16A	192.70496991382487	-0.008760636368226691	0.12789906090605427	-0.06849648704349474	0.9453904164433186	0.9999815730832953
ABHD16B	4.976497822423964	-0.08352015735545823	0.3708213647117717	-0.22523016552828865	0.8218002235665981	0.9999815730832953
ABHD17A	37.99050346861234	-0.056166809811487146	0.2786622497531258	-0.20155873234084198	0.8402617098271865	0.9999815730832953
ABHD17B	1220.0777680466103	0.011378253446674954	0.13459545695005978	0.0845366827715198	0.9326297385771439	0.9999815730832953
ABHD17C	618.0887786316468	0.0300586330981886	0.1697417069678857	0.17708454589699363	0.8594419806697705	0.9999815730832953
ABHD18	1172.3444252180223	-0.08946453308748079	0.14758135724748642	-0.6062048402052118	0.544378739086792	0.9999815730832953
ABHD2	4657.724918140948	-0.14587331007601198	0.1271402384027955	-1.1473418007434268	0.2512403843843316	0.9999815730832953
ABHD3	377.9126772066415	-0.31889446175943775	0.20778097959767228	-1.534762529163715	0.12484217009530793	0.9999815730832953
ABHD4	85.34514508720275	-0.31425724868022414	0.27039569467288144	-1.1622124718383753	0.24514916984706853	0.9999815730832953
ABHD5	463.05271280546623	0.15836868029553433	0.20231337549811307	0.7827889772765488	0.433751041513222	0.9999815730832953
ABHD6	1998.048476029971	0.23459394676084613	0.1958401097666132	1.1978850861573591	0.23096175654426862	0.9999815730832953
ABHD8	130.7182700559647	-0.015048928902707738	0.21796755504659165	-0.06904205949133556	0.944956140721996	0.9999815730832953
ABI1	3502.0057928249817	0.09501775873339739	0.20669331976296224	0.4597040622423822	0.6457286533325712	0.9999815730832953
ABI2	4467.77979597499	0.04623987992635628	0.12198907947346645	0.37904933889114073	0.7046512256421642	0.9999815730832953
ABI3	10.09490625735271	0.18792061514108574	0.4686997126570783	0.40094032504469845	0.6884640598442073	0.9999815730832953
ABI3BP	545.3168599384933	-0.6743742413977697	0.2981649937698756	-2.261748546907734	0.023712943455060004	0.7153569971170821
ABL1	2272.2216571013855	0.04845400798299008	0.11308421072044227	0.4284772177680419	0.6683037167214008	0.9999815730832953
ABL2	2211.4332972463762	0.05995822053187015	0.10015737603831086	0.5986400892624796	0.5494129165029645	0.9999815730832953
ABLIM1	12197.774429124805	-0.0710188112039717	0.5830554588981854	-0.1218045558447866	0.9030538057774908	0.9999815730832953
ABLIM2	1890.902443953722	0.015085835873270592	0.33120400898386515	0.04554847001868721	0.9636701414743072	0.9999815730832953
ABLIM3	3630.725494897703	-0.0578100452396969	0.31311552081647176	-0.1846284881980713	0.8535204397192022	0.9999815730832953
ABO	6.35683061583486	-0.02471706546902032	0.4737921387703219	-0.05216858501107867	0.9583943643638474	0.9999815730832953
ABR	1070.4669521332942	-0.20517147910617772	0.35862110800083463	-0.5721121108847286	0.5672460248219706	0.9999815730832953
ABRA	55.30988206052733	0.21500957921780658	0.5867346407787754	0.3664511420911223	0.7140284637495342	0.9999815730832953
ABRACL	43.71379586671875	0.2585655423913812	0.8277579620690185	0.31236853553795474	0.7547604598569132	0.9999815730832953
ABT1	31.12245827819128	0.06601615673247835	0.2225509446297596	0.29663390933839534	0.7667460195363726	0.9999815730832953
ABTB1	202.77782379653956	-0.06705918334874669	0.2309646397686436	-0.2903439392970267	0.7715531271442122	0.9999815730832953
ABTB2	1803.4216927438238	0.1990096481029839	0.6605369130508177	0.3012846733785388	0.7631974271515563	0.9999815730832953
ACAA1	91.9619748578115	-0.27014988220160896	0.16498577658117858	-1.6374131625139583	0.10154416979272313	0.9999815730832953
ACAA2	97.17896434511246	-0.23371919584618808	0.29957336972961807	-0.7801734715510024	0.43528877497964047	0.9999815730832953
ACACA	4101.751449037696	0.11778362231200004	0.06880695559230209	1.7117981939194722	0.08693386503342422	0.9787446657009474
ACACB	1427.6185902124762	-0.13469631248998917	0.47795307990583474	-0.28181911186036657	0.7780822155229161	0.9999815730832953
ACAD10	399.56793755529463	0.0021708594897459927	0.1366246829222662	0.015889218868168367	0.9873227710150273	0.9999815730832953
ACAD11	0	NA	NA	NA	NA	NA
ACAD8	270.5551735594877	0.09935949460866757	0.16388909561408901	0.6062605583145702	0.5443417451206661	0.9999815730832953
ACAD9	675.7778272565098	0.0750390461556781	0.10625245854250613	0.7062335044761231	0.48004293783539503	0.9999815730832953
ACADL	107.69008896001301	-0.5135017673399269	0.37399069979928246	-1.373033520928512	0.16974192603212765	0.9999815730832953
ACADM	804.4666319739426	0.1413853963937395	0.10565058471435951	1.338235815504418	0.18081957732476717	0.9999815730832953
ACADS	31.27342233383003	0.0487550696426892	0.26386659189649914	0.18477166545514495	0.8534081328520504	0.9999815730832953
ACADSB	1331.0203919878127	-0.034964051056877436	0.13343054478816566	-0.2620393337401595	0.7932911174401267	0.9999815730832953
ACADVL	485.1060459573707	0.015190784209975453	0.21979719865819802	0.0691127289278983	0.9448998890375788	0.9999815730832953
ACAN	14.760251070298958	-1.2132530867569358	0.5952983418797458	-2.0380589049280786	0.04154404230999201	0.8348988852727247
ACAP1	221.39789451166348	-0.1991620723479129	0.2188473951103292	-0.9100500019545941	0.3627961405485161	0.9999815730832953
ACAP2	3203.7236654790227	0.08467145965728456	0.10828445428819634	0.7819355069374373	0.4342524765625502	0.9999815730832953
ACAP3	331.8470970095497	-0.11040992109084757	0.19389425099807442	-0.5694337017343751	0.5690618510899546	0.9999815730832953
ACAT1	472.1918204965586	-0.048796433115595866	0.12664182851724265	-0.3853105540793111	0.700007343047058	0.9999815730832953
ACAT2	147.94620227833002	0.09896315386033094	0.25569698413238845	0.3870329335174804	0.6987318268419462	0.9999815730832953
ACBD3	381.6978533874452	0.08153041574693554	0.07633811956455641	1.0680170825794075	0.2855128062006555	0.9999815730832953
ACBD4	93.73118158968919	0.06422377689668736	0.12964565667102151	0.4953793173315208	0.6203323914795216	0.9999815730832953
ACBD5	486.64491671928164	0.08408978638150294	0.10702862145697127	0.7856756934434549	0.4320575067552252	0.9999815730832953
ACBD6	3595.08488917471	0.039037183087490025	0.12707684779378944	0.3071935113690935	0.7586960840954272	0.9999815730832953
ACBD7	89.31544368181422	-0.26106688517438176	0.6570491684025682	-0.39733234243198734	0.6911224003763297	0.9999815730832953
ACCS	162.31834499135195	0.08386151470614325	0.21766553616745946	0.3852769537278744	0.7000322343766894	0.9999815730832953
ACCSL	2.278489379536888	-0.5089198118340373	0.5766664771980174	-0.8825201948738958	0.37749556380851995	0.9999815730832953
ACD	67.72527522676627	0.07476995132290626	0.2195865669305881	0.3405033029481318	0.7334775358447378	0.9999815730832953
ACE	15.628921517371255	-0.2004016433541784	0.36720451672017906	-0.5457493963966966	0.5852382121118043	0.9999815730832953
ACE2	7.050041759123195	-0.5755188922035251	0.30685434486151875	-1.87554421777294	0.06071789229224134	0.9195445779231362
ACER1	9.380369258359323	-0.06857945481582027	0.23446877951908987	-0.29248864158580523	0.7699130430877796	0.9999815730832953
ACER2	232.78859325335824	0.03562495505129065	0.26381393452597035	0.13503818558827363	0.8925816830934221	0.9999815730832953
ACER3	1918.170274567754	0.21887437595370693	0.3244434979048302	0.6746147707293857	0.49992054615705245	0.9999815730832953
ACHE	78.69082408666002	-0.11417590562883811	0.24068165660535173	-0.4743855732057452	0.6352249789306916	0.9999815730832953
ACIN1	1396.7082900280777	0.07986831790121089	0.09311648874134382	0.8577247593932231	0.39104446492308526	0.9999815730832953
ACKR1	645.6312278135574	-0.06835985486343452	0.3969453865977135	-0.17221476095076574	0.8632686936916911	0.9999815730832953
ACKR2	75.45397853263891	-0.22967771945891774	0.3576032064440729	-0.6422697428884436	0.5206980563738628	0.9999815730832953
ACKR3	42.122588037163226	-0.8313550636165685	0.8536763293230845	-0.973852776585459	0.33012964399284356	0.9999815730832953
ACKR4	0	NA	NA	NA	NA	NA
ACLY	274.855468716704	0.07340527516006136	0.1365739924055794	0.5374762344361441	0.5909386967083556	0.9999815730832953
ACMSD	265.6718041241149	-0.40204441070703967	0.36723318078800293	-1.0947932587255307	0.27360722046964775	0.9999815730832953
ACO1	978.0973189231394	-0.08864870529348703	0.1349792321541628	-0.6567581092196417	0.5113364637686477	0.9999815730832953
ACO2	824.1445425535088	0.0016300841512535472	0.12960828389712933	0.012577005899926521	0.989965265722866	0.9999815730832953
ACOT1	0	NA	NA	NA	NA	NA
ACOT11	533.2094779777882	-0.15713571658205097	0.4482937036513515	-0.3505195707684065	0.7259488052875276	0.9999815730832953
ACOT12	18.030674642988654	-0.2776290360890997	0.2760121891589951	-1.0058578823458164	0.31448393891828064	0.9999815730832953
ACOT13	345.5241070821994	-0.29017910104357686	0.10755345554222742	-2.697998865593373	0.00697576783755208	0.45987661246682954
ACOT2	109.05834005773225	-0.29907113952288206	0.13804345860262676	-2.166499901917056	0.030273007345027764	0.7687270942454442
ACOT4	48.44783913100835	-0.4172170908331084	0.15787756121655175	-2.6426623746792948	0.008225701339148968	0.49316154976590826
ACOT6	45.27644645971517	-0.44759532694071624	0.26271781560871704	-1.7037113600523746	0.08843502477568403	0.9805297874286389
ACOT7	642.190461131572	0.04908852400430913	0.22960332001295966	0.21379710015316153	0.8307052864161802	0.9999815730832953
ACOT8	215.6677893164543	-0.2260870513054495	0.11605159121230986	-1.9481598566954241	0.051395838489742524	0.8739716875260463
ACOT9	177.79442457690547	0.17701025712401547	0.16586554897800132	1.0671912173123561	0.2858854976955963	0.9999815730832953
ACOX1	515.5592717775193	0.04391099329985856	0.08430569865998845	0.5208543906024083	0.6024682099756803	0.9999815730832953
ACOX2	179.91149652897508	-0.011772322512429238	0.13713391522228977	-0.08584544890552183	0.9315892768026173	0.9999815730832953
ACOX3	570.2903849453362	-0.08177036604316514	0.12734479303516538	-0.6421178604498169	0.5207966600948246	0.9999815730832953
ACOXL	26.16243723897434	0.06433997344136508	0.20974084803556375	0.3067593844688545	0.7590265251392837	0.9999815730832953
ACP1	330.55357129603493	0.12890288479645612	0.07780434856831375	1.6567568158902692	0.09756865103104628	0.9999815730832953
ACP2	146.01453843077877	0.2999570726081942	0.152020039065245	1.973141662458438	0.048479424744150096	0.867547615765362
ACP5	3.1720711777285024	-0.33363042826850786	0.5536643703370163	-0.6025860541927712	0.5467841000637024	0.9999815730832953
ACP6	101.53653486772052	-0.11437208431280432	0.4832870384045347	-0.23665456597052234	0.8129247848343925	0.9999815730832953
ACP7	171.56562515634414	0.06251630896274896	0.5004206610810139	0.12492751363962587	0.9005809362661557	0.9999815730832953
ACPP	5.028038293093041	0.08484713728064472	0.4104613630347473	0.20671162969719528	0.836235074378529	0.9999815730832953
ACPT	29.992260932023072	-0.5815245572024291	0.2740944811070771	-2.1216208179516465	0.033869592757696056	0.799512223747985
ACR	5.6262798459102505	-0.25777344773799055	0.4072062260677624	-0.6330292398208444	0.5267145487513356	0.9999815730832953
ACRBP	14.859817552290393	-0.11035192780531168	0.33022695825545745	-0.3341699550766097	0.7382513144493473	0.9999815730832953
ACRC	276.127479848344	-0.0411791610530378	0.09929468773483424	-0.41471665798483054	0.6783493363796715	0.9999815730832953
ACRV1	2.5001202504584588	-0.057615237016677714	0.4984935807545351	-0.11557869397128351	0.9079864494710413	0.9999815730832953
ACSBG1	903.3041360312257	-0.08888832305704278	0.6559065972528293	-0.13551978807552595	0.8922009199563704	0.9999815730832953
ACSBG2	228.4560695192537	-0.26856729653797423	0.23417919231267162	-1.1468452593319576	0.25144558000146416	0.9999815730832953
ACSF2	211.59847531133457	0.05938575237095204	0.48153769261471796	0.12332524178635179	0.9018495533459645	0.9999815730832953
ACSF3	609.6498601422196	0.0033707415781642526	0.08778836489779078	0.03839622234778721	0.9693717728925618	0.9999815730832953
ACSL1	755.444929214798	0.21531442560757713	0.16023933494503984	1.3437051875023531	0.17904373918887492	0.9999815730832953
ACSL3	2734.0551121058897	0.11778505481487554	0.17319926530076232	0.6800551642660873	0.49646953233147334	0.9999815730832953
ACSL4	1767.8178637506637	0.18600076784425187	0.1033657305377717	1.7994432668986347	0.07194859061632344	0.9564358989772292
ACSL5	116.02901444009034	-0.12264422088521655	0.17554301507662357	-0.698656228683796	0.48476689476576795	0.9999815730832953
ACSL6	3651.3288466372724	0.09505338257634546	0.23282823527773727	0.4082553924911973	0.6830861847953633	0.9999815730832953
ACSM1	50.758107278296194	0.04571454134043385	0.17674674073226748	0.25864432436511714	0.7959096806864918	0.9999815730832953
ACSM2A	1.2184660648339232	-0.41729989517481997	0.5032683902140397	-0.8291796252042427	0.40700277240966976	0.9999815730832953
ACSM2B	1.0988612103556623	-0.5200499076672934	0.48338107866908914	-1.0758590491360687	0.28199029882037413	0.9999815730832953
ACSM3	10.584908187799101	-0.37100293210105595	0.4626097155142777	-0.8019782543663537	0.42256553724100804	0.9999815730832953
ACSM4	29.816670479150634	-0.1422090529899775	0.7294038040774425	-0.19496615207518003	0.8454194458301467	0.9999815730832953
ACSM5	57.75543869054705	-0.7683377884449949	0.8730836231153684	-0.8800277179674776	0.37884429413903115	0.9999815730832953
ACSM6	485.5862096323103	0.06232660922542744	0.3789580692504417	0.16446835226046527	0.8693624587035904	0.9999815730832953
ACSS1	799.2432760634582	-0.03522209298384265	0.6015195695639479	-0.05855519049758558	0.9533064022074312	0.9999815730832953
ACSS2	724.6368200541035	0.14174180161580718	0.14235735767446928	0.9956759800215617	0.319407604505475	0.9999815730832953
ACSS3	689.5667112267604	-0.7328051700336059	0.7065234054162256	-1.0371987175738322	0.29964325562480165	0.9999815730832953
ACTA1	1.381495655313233	-0.08386068133808798	0.6709635313443421	-0.12498545363570622	0.9005350663486346	0.9999815730832953
ACTA2	274.5271076833611	-0.20377714016883977	0.22967209685905285	-0.8872524915113893	0.3749429773146881	0.9999815730832953
ACTA2-AS1	35.23431496181736	-0.14217693298704445	0.34125575480222836	-0.41662867508107454	0.6769500317856811	0.9999815730832953
ACTB	1158.6503266319642	-0.2136011488154865	0.17667682917835367	-1.2089935607790316	0.226665319237625	0.9999815730832953
ACTBL2	0.040779365487644784	-0.03148286822593925	2.9723426519554788	-0.010591937711228194	0.9915490144496607	NA
ACTC1	0	NA	NA	NA	NA	NA
ACTG1	382.8029391033319	-0.3385024418696826	0.23575942903154795	-1.4357959860192322	0.1510604023492108	0.9999815730832953
ACTG1P17	64.27226200624276	-0.16242767379964324	0.3649538467538638	-0.44506360254695304	0.6562737911809631	0.9999815730832953
ACTG1P20	0	NA	NA	NA	NA	NA
ACTG1P4	0	NA	NA	NA	NA	NA
ACTG2	2.075627815560702	-0.009022029203238264	0.4049345083944328	-0.02228021819876664	0.9822244285563935	0.9999815730832953
ACTL10	0	NA	NA	NA	NA	NA
ACTL6A	216.10838658081244	-0.1379130020341816	0.1189547188678437	-1.159373947891888	0.246303791256124	0.9999815730832953
ACTL6B	199.2975734272084	-0.05909919636597308	0.3429622654244491	-0.17231982151981673	0.8631861021174099	0.9999815730832953
ACTL7A	0.14288600904570248	0.027918366385944266	1.6672890102267424	0.016744767232735203	0.9866402330716866	0.9999815730832953
ACTL7B	0.09502192461613813	-0.3767499926217604	2.450524471829694	-0.15374259549444877	0.8778126976837607	NA
ACTL8	2.872735109457166	-0.2164714722542741	0.35707298994285464	-0.606238719677223	0.54435624470658	0.9999815730832953
ACTL9	0.05699028309496478	-0.031482868225939084	2.9723426519554788	-0.010591937711228136	0.9915490144496607	NA
ACTN1	550.8161821039002	-0.02179801529527256	0.38313739226606086	-0.05689346885812553	0.9546300569839284	0.9999815730832953
ACTN1-AS1	2.974565219536227	-1.0411234290407598	0.6207012904658742	-1.6773340816793423	0.09347717156181615	0.994379307542123
ACTN2	367.2227274680382	0.36874017012227434	0.6859120458536784	0.5375910400630806	0.5908594173386952	0.9999815730832953
ACTN3	11.530802817664311	-0.5884234402788825	0.3029266653720277	-1.942461683114733	0.052081234231315984	0.8755646978579694
ACTN4	1186.6591862507892	0.10234967454858443	0.15046169702107623	0.680237406429409	0.4963541506580584	0.9999815730832953
