Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ZNRF3	2586.120144153682	-2.8822147775568583	0.252048813870008	-11.435145174074638	2.7906955424136846e-30	1.0100799911987272e-28
CCM2L	569.1446748528289	-2.8818966108477166	0.26855411307999616	-10.731157969601698	7.267963811054616e-27	2.332895025882299e-25
OIT3	65.40437531538089	-2.8794719722435396	0.5611313767959256	-5.131546891363298	2.8737061141116446e-7	2.661562606008863e-6
LOC729732	1633.2344317281108	-2.8793640360211357	0.37339128950846423	-7.711385125806114	1.2445945629728772e-14	2.1882856233733483e-13
SNCAIP	2277.1920831942853	-2.8756520958765424	0.2503093910451957	-11.488390762603537	1.508966458124059e-30	5.542808639491369e-29
MTCL1	13824.465185324076	-2.8676210328481764	0.21234454773499134	-13.504566344820887	1.46976636506772e-41	7.872578291652204e-40
SYT9	6696.2708573724	-2.86484728340876	0.3219890479746854	-8.897343873739434	5.71990673051437e-19	1.2885430513623582e-17
KCNK1	4738.621080252065	-2.8640649754729117	0.25411597969848926	-11.270700012140711	1.8310828532088614e-29	6.412867296228039e-28
CYP39A1	150.75824702176863	-2.8613284201111777	0.3989039475030992	-7.172975945766862	7.338475129796655e-13	1.1438104344199272e-11
MTHFD1L	4187.60263425351	-2.856961130284908	0.24138172446369435	-11.835863450857964	2.5470869785251525e-32	9.925034192671997e-31
KCND1	99.9253084993765	-2.847240019729493	0.5170029505129378	-5.507202651173732	3.645804902500263e-8	3.7256982054434174e-7
CPNE9	510.5421823363807	-2.832160113957492	0.32203531732583235	-8.79456370647676	1.4360487624232906e-18	3.160951607975235e-17
KCNMB3	53.360318023072026	-2.8290086827624066	0.5817635837784463	-4.862815001909404	1.1572799987830777e-6	9.824387271317973e-6
LHFP	14457.362937284885	-2.824543403257473	0.2288588521431158	-12.341857773065986	5.389771832822276e-35	2.319612997006423e-33
TMEM2	806.6845777658787	-2.805184102089945	0.26156490617273287	-10.724619533774346	7.800743930886083e-27	2.499271680523336e-25
ALOX5	290.2090309360689	-2.8039216057997605	0.38978794825068874	-7.1934538211952175	6.317252549294894e-13	9.864150393082216e-12
GINS3	53.539396827299285	-2.798271060179651	0.5736652141412133	-4.877881717769329	1.0723119248270874e-6	9.161515363670834e-6
RNF112	224.16106735124185	-2.7976297035108906	0.3506764470132664	-7.977808967036369	1.489536913238505e-15	2.7591518346830166e-14
MFSD9	143.3236612289092	-2.7959712364085125	0.47189827767610837	-5.924944778729523	3.124023509708542e-9	3.569929375262053e-8
BDNF	374.87339729254825	-2.7902022548278818	0.43670575798725375	-6.389204181066282	1.6675128287174067e-10	2.151352680808341e-9
BSND	66.06759825182978	-2.7886202405903626	0.5467760502688348	-5.100114094644918	3.3944879962535767e-7	3.113893787019254e-6
HS3ST1	1538.2825832767853	-2.7856982100112533	0.29007024429690664	-9.603529713168033	7.7252569836370025e-22	1.994845836923937e-20
STEAP3	171.08999810643218	-2.7819835066900342	0.4171993916231763	-6.668234811815792	2.5889833550902767e-11	3.5862290653656426e-10
CYP2R1	273.3607758796353	-2.7760224980439547	0.3311999305008905	-8.381712199775025	5.216325581838497e-17	1.0580029178357308e-15
PKIB	3263.9371526731475	-2.771356708735293	0.2718269816475302	-10.19529662558968	2.0810826881682275e-24	5.990817235939851e-23
MRAP2	454.42030346925685	-2.7690951725964648	0.35783612706278806	-7.738444956147714	1.0064010220788709e-14	1.7876533966105283e-13
GALNT15	107.39565219976794	-2.764832173655599	0.46330510962760274	-5.967627199013469	2.407286089665224e-9	2.7895818243334254e-8
TUBB4A	6801.104517464746	-2.7616617529471856	0.40526425834284496	-6.814471535782162	9.461090402884566e-12	1.3640527088358822e-10
MNS1	193.99950848437655	-2.7453776944436514	0.4881383539129235	-5.624179441006157	1.8639182366475075e-8	1.9735403557061524e-7
NBPF11	297.31298709843554	-2.7438029419824725	0.366549659795307	-7.48548762400898	7.128197541400891e-14	1.1846776720823902e-12
LEMD1	182.71973220770323	-2.7436662014197104	0.5466901573928876	-5.0186859308094895	5.202612471091504e-7	4.625405876791065e-6
ZNF439	61.994518855515004	-2.740876140317143	0.5407638511820857	-5.068526925987582	4.0090627607695495e-7	3.6333575078090087e-6
USP44	152.89465910151938	-2.736640286004748	0.3848272600300615	-7.1113472725164275	1.1491558087981346e-12	1.7703957834386933e-11
IGSF9B	1032.073682276492	-2.735275395833483	0.28160892579024643	-9.713028051784216	2.6533506091307222e-22	7.019207781127007e-21
IFIT1	313.6826199842318	-2.728574229104642	0.3043657925766226	-8.96478610820806	3.108836463673286e-19	7.105149228271007e-18
LGI1	1293.511582311959	-2.727351421652056	0.23756513605713034	-11.480436342292982	1.6544345782827642e-30	6.051452989190297e-29
MAP2K6	529.5180263295764	-2.7263225290684776	0.26976940779952757	-10.106121933197393	5.1898094777786585e-24	1.4647454123172688e-22
CAT	60.83874505278833	-2.7250559923428828	0.5724436190547195	-4.760391943651653	1.9321736118136645e-6	1.5986865450974753e-5
ZNF704	5259.320796471797	-2.7219530808532495	0.3101047384095261	-8.777528182296338	1.671066417582993e-18	3.673585780254557e-17
ALDH1A2	88.77959831202993	-2.721808500248533	0.46771464194597956	-5.819378433234721	5.906686519549302e-9	6.53398871321755e-8
PELI1	505.93929728485693	-2.7209084802717403	0.2931017982548852	-9.283151780275338	1.645378868525217e-20	4.043565313118576e-19
SAMD4A	2142.162950676764	-2.7185692081687467	0.33109444366504526	-8.210857234798578	2.1961488254274713e-16	4.2787804987298065e-15
CTDSPL	3575.784762368077	-2.7153318045641375	0.26863449319587596	-10.107904507200578	5.0962624253865734e-24	1.4406934023139396e-22
ZNF844	70.73473865964826	-2.7142252998571617	0.5541220052637306	-4.898244924536691	9.669645870933367e-7	8.30658109299991e-6
SLIT1	51.388660818255914	-2.712996830187272	0.5906731499460586	-4.593059343284908	4.367947857453094e-6	3.4334332522397076e-5
MORN1	1567.678440914155	-2.7078503059477916	0.2741918637520181	-9.87575002734873	5.303470589386759e-23	1.4336772604215673e-21
ROCK2	4780.058553777438	-2.7061693366938844	0.2492782734304987	-10.85601765229007	1.8671528342216696e-27	6.141370947693746e-26
RAB3IP	4994.080263996498	-2.698290088998018	0.2874224933095041	-9.387887697753802	6.121555202276643e-21	1.5371411691522233e-19
SRGAP2D	1097.897379490518	-2.697533349294749	0.27899061239894424	-9.66890364553699	4.087331534861018e-22	1.0698172902364671e-20
TESK2	427.25735486106817	-2.695070558767501	0.38261726301943394	-7.043776690835334	1.870979150970644e-12	2.8394570430651853e-11
SRGAP2	9390.454951172163	-2.6876653027721336	0.22222008954422365	-12.094609935062895	1.1277662814774205e-33	4.6345568731213427e-32
RALYL	48921.4671768219	-2.6846730906147833	0.2642158967723149	-10.16090675622092	2.963077404531526e-24	8.487450691357604e-23
INTS6L	2200.2658126368024	-2.681404933041053	0.26629331891681524	-10.069366155891695	7.54628316284728e-24	2.0956379614834797e-22
RPS6KA5	3889.46440254329	-2.6812154202641	0.3934221514938376	-6.815110461074527	9.419136367839915e-12	1.359136599666375e-10
ADAMTS5	489.8347521660732	-2.6741452714364233	0.4465152200088198	-5.988923001065007	2.1123513186074718e-9	2.454037697447392e-8
ARHGAP9	237.9427769872427	-2.6709383693639515	0.3609708117631449	-7.39931950818372	1.3688413672182944e-13	2.2405226579227732e-12
PHEX	640.2320124318119	-2.6700106205036023	0.31688651727861655	-8.425762772847937	3.584076731167348e-17	7.346932645251929e-16
RNF122	263.07224789395207	-2.657687486946986	0.31869328903277544	-8.339326802308852	7.471466136767955e-17	1.4995804597705613e-15
FOXO1	133.44133294067416	-2.6575738476505726	0.5907174811163005	-4.498891488073889	6.830871108202796e-6	5.199335725605657e-5
CBFB	207.7719419198293	-2.656099056774705	0.3469170664386503	-7.656294007214593	1.9137532640466473e-14	3.307676845281823e-13
PKP2	109.57419643709508	-2.653229518377036	0.48041383659320636	-5.522799961783107	3.3363951882007614e-8	3.43793765045035e-7
LOC101928519	329.87009176494536	-2.6528585030099467	0.4331432881541307	-6.124667230364533	9.087332602491405e-10	1.0925638732154537e-8
TMCC2	280.2376569710965	-2.638038049159063	0.34362532607645635	-7.677076888599595	1.6275974972696502e-14	2.832903853145092e-13
BRINP1	5449.24207807998	-2.636233846650236	0.23609072641792767	-11.166189738361753	5.96866789804233e-29	2.0448301644362443e-27
MPDZ	2737.3579887690717	-2.629225252612832	0.23699992188157232	-11.093781093846278	1.3448070567804272e-28	4.5620601743839546e-27
SLC16A9	979.1035722399396	-2.6153657755124637	0.2899211817372609	-9.02095445334733	1.8645760187116093e-19	4.289764587729994e-18
TP53BP2	122.93668658295512	-2.612789436616629	0.4985934909513374	-5.240319988195827	1.6029839034051136e-7	1.530420242058848e-6
TRPM6	64.51150325382837	-2.604562137716324	0.5685643766655409	-4.580944998684753	4.628795774363736e-6	3.62201699196142e-5
POLE	347.2623614352654	-2.602484946288022	0.2999733904326171	-8.675719344755072	4.1094449818111096e-18	8.831988525504845e-17
CAMK4	19317.1107249287	-2.5959797725121962	0.2584920467971761	-10.042783925762764	9.884437790093296e-24	2.7274427146156955e-22
MAP6D1	253.26940856787297	-2.591793346757971	0.38169975698961467	-6.790136224342654	1.1202771315184035e-11	1.604463133476813e-10
LOC105378853	1289.8079219049214	-2.591221198456428	0.31423473628361087	-8.246132267559801	1.6360357761566176e-16	3.2238103602831026e-15
KHNYN	188.69696859361233	-2.589951453493739	0.44655883960095566	-5.799798870420113	6.639450547121652e-9	7.307196813979115e-8
RASSF2	90.28080041729126	-2.5890145063293493	0.5762549818450774	-4.492827980488315	7.028355530048724e-6	5.342600132924999e-5
AHNAK	142.30941342717549	-2.584808557510818	0.4187158097531097	-6.173181182327261	6.692943773430105e-10	8.125938261341351e-9
RNF144A	5392.082827297341	-2.5798122632211267	0.2239169592461894	-11.521290177867712	1.0305621940294409e-30	3.8343562406243773e-29
BCL6	136.10896877094706	-2.5685646136398637	0.4088575575287869	-6.282297016018876	3.3360670222033995e-10	4.170324823059322e-9
GCNT1	389.2823257867811	-2.567615409846707	0.3187805546044391	-8.054491946764912	7.980961102936461e-16	1.4992248430174125e-14
PLXNA2	3809.990542147554	-2.5650245294768736	0.2662989368572931	-9.632124558016708	5.850708487538051e-22	1.5198664796230605e-20
KCNMB4	1617.8321932234714	-2.561849948137376	0.26620732718797335	-9.623514030207035	6.361978259293064e-22	1.6477333213178038e-20
ARVCF	421.77771527194363	-2.5480991121905983	0.2824203357172468	-9.022364149944574	1.8407318832336008e-19	4.240546246581162e-18
PPP2R1B	784.8958561362292	-2.5477321165595237	0.275860728661856	-9.235573794494242	2.5690532867129797e-20	6.233827617590639e-19
LINC00866	101.66127993917613	-2.54726855166098	0.4389559343761259	-5.803016549443241	6.5132360064220195e-9	7.17742013675843e-8
KCNK12	1582.5851398674345	-2.5422729940502338	0.2517108514034975	-10.099973759076915	5.525697325551461e-24	1.5519495037234711e-22
NAB1	1327.0168370037	-2.5388583733636136	0.25226432875071964	-10.0642781559197	7.946813603909952e-24	2.203330483353303e-22
PRIMA1	238.3640177461394	-2.534529748207814	0.3977527786346106	-6.372123299573779	1.8642890611280533e-10	2.3945111393152524e-9
PRR5L	202.29071093095965	-2.525825308555196	0.39327028291990823	-6.422619298365839	1.3394919723564686e-10	1.741138288034505e-9
MREG	1666.0022884574053	-2.518491226446891	0.2886609253514743	-8.724738976639701	2.667953062958381e-18	5.798775872141073e-17
TEX9	1305.9794374314267	-2.517809756737124	0.39981139000050925	-6.2974938176071396	3.024964215123849e-10	3.800646760047764e-9
SSPN	333.9968877748594	-2.5155513713194475	0.42895367723465316	-5.864389338113425	4.507886169078713e-9	5.070932289416828e-8
EPHA6	9507.834394954352	-2.5052717596499128	0.29338906922721825	-8.539076681516306	1.3529857174007724e-17	2.8202416743073213e-16
FOXN3	16517.389517374588	-2.499144871624932	0.22233021910611606	-11.240689105029462	2.5736545336637285e-29	8.905359417383233e-28
FAM107B	699.2167705301366	-2.4977286225701247	0.2997650855182207	-8.332286657908012	7.929566556788073e-17	1.5878406365623896e-15
CORO2A	424.337896283947	-2.4947160211881427	0.3534972975536316	-7.05724213014571	1.6983954039452853e-12	2.584339391702496e-11
FBXO17	553.5353916955152	-2.4915576183155212	0.4355206368929964	-5.72087154374656	1.0597900257905639e-8	1.143819540623989e-7
TMC1	97.54769192936783	-2.477523526011137	0.44890155698162004	-5.5190798238032786	3.407793805253341e-8	3.5031634358103416e-7
FGGY	4077.963635957573	-2.4758315363545527	0.29132501635921965	-8.498520200207308	1.9202283835492192e-17	3.9786672172197656e-16
LINC01135	1466.0287117419177	-2.472912933905477	0.28640196823735137	-8.63441319598784	5.902926601746081e-18	1.2608213967507278e-16
NPTX1	607.7926881978875	-2.467764537403802	0.3264170806081961	-7.560157491776301	4.0258161546290386e-14	6.828494636395784e-13
GABRA6	1527.4774832312378	-2.466665642178383	0.2557155665080243	-9.646130174484233	5.104576859005531e-22	1.3300344011694983e-20
FANCC	2740.5679995636665	-2.4652042502608307	0.24507518806493192	-10.05897116605571	8.387021844389452e-24	2.3216618388765104e-22
ALS2	4833.054856116791	-2.463943812642669	0.2284743994859274	-10.784332153565558	4.0819749264203024e-27	1.3249952758348526e-25
FABP7	76.34871338588088	-2.46243449412272	0.5011049155124038	-4.914009856807657	8.923226055446282e-7	7.707475486034753e-6
PTPRO	155.56389500803144	-2.45043976670904	0.4844777441917145	-5.057899554905802	4.2389959812319687e-7	3.821723265830864e-6
CAMKK2	1980.0870738574786	-2.4477004547960637	0.2492395096116889	-9.820675937813958	9.172641604044479e-23	2.460401122349977e-21
SERGEF	6490.444489117009	-2.444688460794132	0.21451358625920228	-11.396427160749399	4.356325331571629e-30	1.5734610555641074e-28
C1orf204	229.2672563501041	-2.4435054139194814	0.37838976799840573	-6.457641354429479	1.0634740361148792e-10	1.3907153665021561e-9
LINC01159	67.97606704941462	-2.4414667658818883	0.5184017234752007	-4.709603875378865	2.481986959727247e-6	2.0207461830701697e-5
RAB37	2880.8600645209667	-2.43869875092435	0.2659178103453658	-9.170874067280575	4.691989558903667e-20	1.1181282556279938e-18
ZC2HC1A	1002.9124662166732	-2.4340748829526775	0.27225671486982456	-8.940366756854807	3.878808830992977e-19	8.829904155922301e-18
CPLX2	2806.19299950376	-2.4325747263594493	0.28030287223897354	-8.678379593219246	4.014472421608382e-18	8.638605393811769e-17
CHODL	61.699190792840184	-2.427010025414689	0.5354066209940598	-4.533022062574785	5.814573917630876e-6	4.4829743025370676e-5
SLC2A12	575.2054432117257	-2.4229258284094244	0.4143813066824832	-5.847092495091664	5.002393802649458e-9	5.590853693775083e-8
FRAS1	253.48608296169382	-2.4179880041391586	0.3584562680975258	-6.7455592755356495	1.5243868504182562e-11	2.1635288678495695e-10
L1CAM	424.37062230885203	-2.415723648425663	0.2985817471277691	-8.090660837991301	5.934188225612113e-16	1.1269746486423179e-14
GABRB1	2180.058365614179	-2.413430843071084	0.3913100050983626	-6.167567431516161	6.93485426877928e-10	8.407842586135271e-9
LOC101929452	397.0129350132417	-2.405226599934998	0.34580452385889165	-6.9554515166391235	3.5143463097673416e-12	5.255117156895832e-11
NOVA1	11163.959013456912	-2.396389523604248	0.2684705458526845	-8.926079827465312	4.413720387041883e-19	1.000809651588619e-17
LRCH1	8493.070326130433	-2.3952036748478465	0.24602801403448893	-9.735491644102284	2.1278622018345193e-22	5.6550144322486974e-21
PKIA	1489.3090323584063	-2.394533978103468	0.30951500275901	-7.7364068195681766	1.0226587181695915e-14	1.8091020943816055e-13
DENND2A	331.74685112698717	-2.3932254882002146	0.3929588510378473	-6.090269965619669	1.1272044284327255e-9	1.3440223167687514e-8
ITPKB	126.90502840414494	-2.390913729506221	0.5322920774223302	-4.491732698867931	7.06460556540693e-6	5.3677971404086646e-5
HSD17B13	57.54188449090532	-2.3747767234548243	0.5412191269665053	-4.38782852477014	1.1448798146723383e-5	8.378834887329156e-5
APOLD1	172.88318762628006	-2.372651569501342	0.3651133816234438	-6.498396632168233	8.118054394745941e-11	1.0713231051372961e-9
CRTAC1	411.6485872902706	-2.371313522292371	0.35781322904189444	-6.627238262380529	3.4202534069098356e-11	4.67038707126654e-10
NUMBL	594.0047996787358	-2.3710999491733427	0.32134106302016113	-7.378764254055444	1.5976543199783514e-13	2.6051854278930685e-12
PAG1	4347.108732268224	-2.368803871441718	0.22073901237537363	-10.731242501952906	7.261317539834337e-27	2.332895025882299e-25
LOC643355	283.71168795960403	-2.3672336436797594	0.31575851309959396	-7.496974888949727	6.530748413260831e-14	1.0885209855281855e-12
MYO1D	3046.276300696788	-2.3648603728676365	0.2619105209620188	-9.029268332487412	1.7282341346369672e-19	3.986690501780556e-18
PILRA	1004.36122601124	-2.3637339488751326	0.303565582310249	-7.786567669780686	6.88540505133655e-15	1.2382993013843415e-13
SRGAP2C	2449.623049741555	-2.3621010100872626	0.2768465966337726	-8.53216560654338	1.4363324380394403e-17	2.990371541578864e-16
LOC101926944	121.95481746945376	-2.3568035602482467	0.4060816928167379	-5.803767079231166	6.484133594984128e-9	7.149904099861083e-8
HACD1	202.93458319698016	-2.3567133904913016	0.3803725335753246	-6.195803278273785	5.798851725488526e-10	7.085164809511086e-9
TRPM4	202.44937434493372	-2.3522532519497363	0.3970384494154545	-5.92449737654596	3.132540112223358e-9	3.577298777661803e-8
FGF5	377.87027416715523	-2.3496722498383	0.3702371214024651	-6.3463983323381985	2.2041409053908018e-10	2.8039589561886957e-9
KIAA1456	5905.06450522862	-2.346785508652591	0.23120165199506254	-10.150383824691305	3.300627278622651e-24	9.423127483077638e-23
IQGAP1	642.4066805252719	-2.3454780300926164	0.29795293710702925	-7.871974859070058	3.490863244579909e-15	6.370825421358334e-14
PPM1D	808.0560440382772	-2.3454735107496245	0.2724688738648085	-8.60822551024079	7.420018074032636e-18	1.5770728832781158e-16
C3orf58	832.9331322424295	-2.342472251530761	0.3396654105094885	-6.896410935741496	5.333277582929015e-12	7.859543054706549e-11
BCAS4	148.8355863802133	-2.341728782247829	0.4716461733323591	-4.965011728395096	6.869691832102941e-7	5.996596285934055e-6
ZNF491	98.43242952827318	-2.3413103154988364	0.46641782984894803	-5.0197701838651465	5.173333438181295e-7	4.601739939021829e-6
HIPK4	193.0853988898242	-2.333776668060886	0.36133656868118047	-6.4587336858231374	1.0558272695752994e-10	1.3817600295705186e-9
LOC105374960	72.99669142361401	-2.3337732788416408	0.526438326430947	-4.433137105848166	9.287176470406121e-6	6.881260818607979e-5
ZFPM2-AS1	387.9913689282087	-2.332538418209681	0.29357198089548603	-7.94537139101188	1.9360983356483955e-15	3.5672457193879544e-14
ERN1	241.73251474695448	-2.3283078383468103	0.34705641360959155	-6.7087301863435815	1.9632528891907815e-11	2.750302691165159e-10
GNAI1	2037.9723021050154	-2.318538188518712	0.22714901295236226	-10.207124206192153	1.842446846005941e-24	5.312695480458131e-23
STARD4	852.8274085136729	-2.3180114751903527	0.3569566798095025	-6.493817334998209	8.368821145408313e-11	1.1027340033260411e-9
ACMSD	273.58336513031736	-2.3137053442867237	0.5100839620868782	-4.535930388441913	5.735009546659923e-6	4.431505143669644e-5
RASA3	145.17182885445672	-2.306342834432676	0.49188848095626486	-4.688751462422921	2.7487699126304593e-6	2.217084767292288e-5
MCU	5019.643707595178	-2.2988723632570687	0.22340083134971608	-10.290348291758898	7.789410309481075e-25	2.3036681669116597e-23
STK39	4162.1778127587595	-2.2986307392470446	0.22976643686060366	-10.00420588252232	1.460587882417351e-23	4.004695872219111e-22
PHKA1	150.65285134588547	-2.2983457811413426	0.49706026565415945	-4.62387750530932	3.766323352252887e-6	2.9863043225172866e-5
LINC01237	288.33721634104114	-2.295756576289625	0.3895790240594122	-5.892916287863367	3.794386571555088e-9	4.3018795592709426e-8
PI4K2B	151.32739871953606	-2.2920449093010564	0.39873035212552127	-5.748358250338352	9.011414727095049e-9	9.805439383237197e-8
ST7	5281.882382845111	-2.2914725376765124	0.227520823941334	-10.071484877653951	7.385453215256656e-24	2.0542721234269357e-22
ZIC4	1544.4882786826504	-2.2849731544327923	0.2444385730170765	-9.347841980214652	8.94541900394499e-21	2.220440375713806e-19
OLFM1	442.8901857290672	-2.2827421320407106	0.31616381606637173	-7.220124555814124	5.193997824525566e-13	8.17664753067487e-12
FADS1	184.93909394833187	-2.2823634032049362	0.4435442875025759	-5.145739596954411	2.6646885130302423e-7	2.4812581250772993e-6
ASAP2	1537.0207389856046	-2.2754571448451397	0.2393138246014995	-9.508256151244854	1.9388536045476006e-21	4.932956795923241e-20
TSC22D3	195.87360201302238	-2.2720349736761456	0.374926532627879	-6.059947152182956	1.3616627955238193e-9	1.613570412695726e-8
AFAP1L1	114.50281700343554	-2.2708702675140815	0.4169162688033891	-5.4468257476058985	5.127665214217491e-8	5.163779736389802e-7
KCNJ3	15908.779348396203	-2.2682437933317696	0.23141478456327494	-9.801637339690247	1.1077523194702551e-22	2.9621673692665973e-21
ATF7	2214.676542052657	-2.2566060509501447	0.24157333347667584	-9.341287875087515	9.516936354783689e-21	2.3589185655316995e-19
KLF13	906.2240429873108	-2.2528684392180027	0.2787669208455746	-8.08154867293598	6.394939404893777e-16	1.2104906635018298e-14
ZCWPW1	877.5506444538852	-2.248964693383582	0.31137252646338737	-7.2227460750235	5.094809580848669e-13	8.027805151025757e-12
TMEM63C	3258.5405357793943	-2.2477402250841463	0.2566425727595189	-8.7582516061758	1.983021396697649e-18	4.3428168587678514e-17
LINC01461	139.51828483981814	-2.2465796185103173	0.39092786409641833	-5.7467881541342924	9.095456654594203e-9	9.878248310177924e-8
SCN2A	14287.916332639848	-2.237218837409897	0.22691167369525822	-9.859425921006055	6.240516489304609e-23	1.684355316403417e-21
CHL1	439.26981454335635	-2.2352395230169706	0.4600710248205381	-4.858466198537237	1.1829859937682844e-6	1.0027849425862365e-5
AFAP1	428.8009500709225	-2.2333303848624797	0.28774011076807493	-7.7616234278251	8.384906045420658e-15	1.4955387576476576e-13
BTG1	154.8279588020975	-2.2284862488694532	0.44203587186835175	-5.041414940942048	4.621022478226467e-7	4.1488484637154186e-6
SH3D19	850.0579998997534	-2.2238685939389584	0.2571650728055724	-8.647630759797217	5.257963806652179e-18	1.124450331506667e-16
IGSF21	7100.66836239871	-2.22195726698989	0.27594010305171063	-8.052317305156256	8.124095432451339e-16	1.524457430334497e-14
TMEM65	1162.5041977845103	-2.2178276405537987	0.2613724692501404	-8.48531464280302	2.1513580530134068e-17	4.441604495845459e-16
ABLIM3	4719.194186286056	-2.215919612099816	0.21640507525355718	-10.23968411786771	1.3166554006343908e-24	3.8156541183208705e-23
SPARCL1	506.85970005329943	-2.2118985673948557	0.2986721984788566	-7.405773214447473	1.3038849538709434e-13	2.1362228775493553e-12
SRRM4	14128.308400151553	-2.204476123525188	0.2661918970753405	-8.281529782633665	1.2160291169082604e-16	2.409910624470769e-15
NRG4	1179.8043147131486	-2.203603672115314	0.36270479373302955	-6.075474353220945	1.2362173759596287e-9	1.4699516715792121e-8
PPP3CA	15142.814783286547	-2.200422074944286	0.24137411347962684	-9.116230581743855	7.778265526940015e-20	1.830908460974003e-18
FAM13A	4236.561804364785	-2.1990615686436468	0.2671814490357504	-8.2305922682132	1.8629004690146343e-16	3.650061270036488e-15
VSTM2B	480.3361124979848	-2.1954102385826832	0.33955531133332023	-6.465545274382666	1.0093417710307465e-10	1.3239288840487449e-9
DAB2	130.15127573694065	-2.1837517423293775	0.4070473445176421	-5.364859325927209	8.101233246681909e-8	7.945546281226967e-7
NHSL2	9109.511252933702	-2.177344633902367	0.23595248611205802	-9.227894436629532	2.7600384978942725e-20	6.67852112616347e-19
ZBTB8A	290.51116347276013	-2.1742715347804653	0.3279099194270978	-6.63069765800073	3.3410395002578367e-11	4.569432758415876e-10
TET3	1615.344372870987	-2.173653550049807	0.2911999124850755	-7.464471852000335	8.363438989140253e-14	1.3833256018271083e-12
CDH22	6375.702231127871	-2.169209941351476	0.2561844622260589	-8.467375119094266	2.5098478167904453e-17	5.175551499200417e-16
CDH7	2845.2984344661695	-2.1627921262539296	0.28529746804739686	-7.5808318281136025	3.4334641473857e-14	5.864004265934847e-13
SLC25A43	398.8039277258652	-2.1618823762753716	0.42454139601589863	-5.092276975963991	3.537887574609275e-7	3.2351476177756382e-6
ANKRD44	1162.0079027226259	-2.1617343730000718	0.3272461890142057	-6.605835134435228	3.9528259818308016e-11	5.372179286068711e-10
MACROD1	380.07896904391794	-2.1611106907541977	0.32155157828968356	-6.720883480805895	1.8062599449620673e-11	2.540658805511279e-10
GLCE	7271.340296794124	-2.159759251839016	0.31414647275374896	-6.875007167538671	6.198674230396687e-12	9.057708011832186e-11
CCND3	357.90310224722293	-2.148858587484971	0.3635315883519883	-5.9110642825468735	3.399043417300882e-9	3.8714187072233416e-8
SCN3B	394.8213414434658	-2.143744703654645	0.356411891999165	-6.014795666974174	1.8011374388589544e-9	2.11121130282512e-8
STXBP5L	48648.04085175136	-2.1428668010395007	0.26941042996176806	-7.953911811593909	1.8071278585836628e-15	3.336725622343218e-14
FKBP1B	238.40954053865784	-2.1400259320361728	0.34339542613445007	-6.23195817173839	4.6064048701203233e-10	5.66823688890126e-9
STARD9	1095.2631536708543	-2.1378393110249885	0.24512540072323463	-8.721410774719233	2.747567028968369e-18	5.964323358617535e-17
IL7	200.2642607919008	-2.137324095307388	0.38708762329447316	-5.521551108032818	3.3602004376076785e-8	3.4599010896205813e-7
IL16	10906.116044821716	-2.134818769502282	0.3403640640036291	-6.272162649578422	3.560673300273217e-10	4.428699408197479e-9
SAMHD1	134.1977161206798	-2.1343958781609156	0.4394802998496556	-4.856636074224678	1.1939674135329408e-6	1.0115979540417929e-5
EIF4E3	1054.2800121094037	-2.130953940766847	0.2960111920774885	-7.1988965208079545	6.07017946442428e-13	9.504088227511716e-12
CMTM6	496.3444456646548	-2.1254144703681344	0.4161019605421381	-5.107917462342494	3.257288681682394e-7	2.9943863699142985e-6
NHEJ1	295.2267566746422	-2.12483538293616	0.306667227816928	-6.92879835273637	4.244302691382653e-12	6.319335702548304e-11
CLNK	120.1795185447055	-2.124813793526876	0.4296038343783591	-4.945984238249414	7.576008927602275e-7	6.579946308054567e-6
LPP	6928.226949911316	-2.1239209600454982	0.2541963863596517	-8.355433334290018	6.519294442130348e-17	1.313042062203692e-15
KCNT1	540.3311523667688	-2.1225080958405003	0.3352512636835965	-6.331096481246023	2.434250627804921e-10	3.0853457957254902e-9
PLXNB2	121.90157106121774	-2.115927190402838	0.43858779651376395	-4.824409632967148	1.4041856314462088e-6	1.1810313859820544e-5
CTNNA2	11828.088824961538	-2.11196348662447	0.21377049963814468	-9.879583432697448	5.10446589150909e-23	1.3842063383855606e-21
RHPN2	148.68234092626582	-2.10725361503861	0.3877529957517415	-5.434525685490196	5.494238280808827e-8	5.507289484140992e-7
PTCHD1	2118.531603530764	-2.105100464581151	0.2824583157036986	-7.452782756056015	9.139170722503254e-14	1.5073097489993211e-12
SPTSSB	375.1156053942665	-2.103837766373884	0.3249397847248739	-6.474546563004591	9.509708305047639e-11	1.2483115583128164e-9
C9orf84	1440.7187759354695	-2.09847406047859	0.2443890110456665	-8.586613823182375	8.957007206008826e-18	1.8944398737305465e-16
GAB1	365.22796636832135	-2.0972105474832445	0.41878721266411034	-5.007818968831121	5.505027442295465e-7	4.874231309066215e-6
KCNN2	597.8268427047058	-2.0961821087409374	0.2813460203602389	-7.450548282349827	9.29531142034105e-14	1.5316017417459099e-12
OXR1	19196.284378215776	-2.094876195557232	0.2559411647671998	-8.184991255559455	2.7232342418359225e-16	5.270097943848243e-15
KIAA1683	351.7158481493572	-2.0915940815489598	0.3579637370468026	-5.843033427923707	5.12587265747934e-9	5.7104135767578914e-8
ZDHHC14	4098.340136456738	-2.0877552785444626	0.2510063199011447	-8.317540687289052	8.980727013995365e-17	1.792105629401774e-15
