Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	rpkm	General
Dpp6	28919.494247705752	-5.168773607210745	0.4229459403509196	-7.492148061715885	6.775542406925808e-14	1.0513529958175267e-11	8.103230561863597	FALSE
Fstl5	2852.0276140153264	-5.136130208708904	0.5231216089558571	-5.995030897248869	2.0344675748600853e-9	1.405076218753081e-7	4.868666641680516	FALSE
Arhgef28	3636.7401993941203	-5.102869131395148	0.4733905124024957	-6.554565522760126	5.580410908334243e-11	5.311277681710157e-9	6.479035257904502	FALSE
Pde8a	1732.063373000073	-5.006261297026784	0.4625987009811967	-6.49863756783221	8.105065987816477e-11	7.226815553912782e-9	6.429682569193941	FALSE
Galnt13	5932.042640464397	-4.988337719449976	0.4333466419134282	-6.895952178734018	5.350519363336209e-12	5.97457993954589e-10	6.540846475485125	FALSE
Ldb2	1593.6827756432378	-4.975311922426411	0.586074899879047	-5.0766752219561875	3.8409658422723496e-7	1.6507863267435265e-5	4.805710607682612	FALSE
Runx2	576.2109792951893	-4.968118496096647	0.6220062891334028	-4.771846439417703	1.825446614985408e-6	6.815761298701768e-5	4.210564964595408	FALSE
Dscam	2651.5676028920257	-4.951643353381495	0.5115219800487439	-5.770315780174739	7.912312089909725e-9	4.949544756557141e-7	4.6255271211451845	FALSE
Rftn1	1901.2955023148518	-4.948746931170625	0.5728345752544706	-5.147641323606735	2.6378225806403345e-7	1.1983537716156166e-5	6.185134854460873	FALSE
Vav3	1834.5512411787668	-4.944002904130049	0.5199551087290948	-5.6620328461161895	1.4959018104521153e-8	8.892057129990982e-7	5.164440764611584	FALSE
Slc7a11	1746.602891456338	-4.930109993112161	0.556931929587551	-5.261163595490248	1.431465968138586e-7	6.952502189967409e-6	7.32308505677762	FALSE
Cemip	1556.0593555713697	-4.86328946319194	0.5822483881079912	-4.917642576042439	8.759265676103193e-7	3.4885235432693654e-5	5.956878295779033	FALSE
Snca	561.7834009085924	-4.819457770592097	0.5486714725117526	-5.138699407288217	2.766465218121445e-7	1.2379672818769673e-5	5.291345274049754	FALSE
Ppp4r4	432.44229821584105	-4.810550451063892	0.5610260756848064	-5.009660999505671	5.452599579654621e-7	2.25653201315381e-5	5.029065809042665	FALSE
Crmp1	1982.836596991392	-4.7561549293255405	0.4595745290858864	-5.997188170562132	2.0076337943641695e-9	1.3946051497129707e-7	7.7625122163720075	FALSE
St8sia1	2843.9305166544	-4.740491923049353	0.524537890183172	-5.224583341524395	1.7454769820646002e-7	8.308748598289976e-6	7.190470924326798	FALSE
Alk	2723.797062408634	-4.724730918342693	0.4664542509892411	-5.841367963876782	5.177390469857101e-9	3.3619272464050353e-7	4.8635585468326425	FALSE
Matn2	1740.5278492971456	-4.713038438479611	0.5600767829823559	-4.844047317999753	1.2722061370067149e-6	4.951243949497143e-5	6.214069370323079	FALSE
Srpx	1039.6256870360464	-4.711869374801165	0.5243869562566417	-5.171504253576326	2.3221698553201392e-7	1.0671263627448085e-5	6.7728046793224514	FALSE
Ephx1	489.6379865894266	-4.694940873319223	0.509545514037276	-5.2889109982863545	1.230467418067793e-7	6.177153239947055e-6	6.78332440557043	FALSE
Col27a1	844.7273186692809	-4.6882409286217355	0.569755181262372	-4.718238669924094	2.3789530488014075e-6	8.639431923124383e-5	5.299276300575298	FALSE
Dab2	2337.9292072245935	-4.6877292227511855	0.5097611765153479	-5.272526325217831	1.3455852871604578e-7	6.6709763531091904e-06	8.340306392405736	FALSE
2900011O08Rik	585.7134627536662	-4.6754923960993615	0.500262039022161	-5.348181927473494	8.884213985578401e-8	4.595176999986612e-6	4.908754685077216	FALSE
Pcsk5	4184.11051112321	-4.665937768420329	0.5065754167983803	-5.26266707782503	1.419805383959101e-7	6.9240141745074855e-6	6.0319091845670005	FALSE
Sh3bgrl2	669.416141292138	-4.607575210141087	0.48988833316218544	-5.322795081298267	1.0218483507953963e-7	5.217540211668118e-6	6.185551994187586	FALSE
Mdfic	778.108976193871	-4.59940247926545	0.5065468555208611	-5.131613099429059	2.872695260944522e-7	1.2759465790990762e-5	5.959687747192271	FALSE
Rnf144b	519.9843576394377	-4.586890947449317	0.5086259735171555	-5.086037839477466	3.65621137206395e-7	1.582768604109423e-5	5.6571587691205405	FALSE
Pik3c2b	1149.2405168233647	-4.558354827924552	0.5105446189712184	-5.011030834248744	5.413923814265563e-7	2.253852325186235e-5	7.005704958379971	FALSE
Fgf14	44751.156165499226	-4.55483408616983	0.43933841388683215	-5.815184844792384	6.0566921023753934e-9	3.869805199956214e-7	8.981789912322132	FALSE
Fam171b	956.9763027275437	-4.54353131728	0.49488049683316604	-5.139687931847261	2.7519513044284454e-7	1.2361020370417695e-5	6.704037452202615	FALSE
Rtn4r	749.7651345788885	-4.4882199303906525	0.5189318743724144	-4.794887447220032	1.6276619139446504e-6	6.115504574783234e-5	7.708540020988317	FALSE
Slc25a13	1324.9108705577	-4.482864968728995	0.4643336310320436	-5.347157308443275	8.934635920281868e-8	4.601337498945162e-6	5.6913676148958805	FALSE
Dner	2435.0587703691012	-4.360048771749588	0.45678974596692007	-5.1665975267327875	2.3839383620669454e-7	1.0913140057462017e-5	5.723411340460508	FALSE
Rgs7	3678.1324623733403	-4.16591005557906	0.445333256466993	-4.86357132355686	1.1528645594315829e-6	4.501446325519135e-5	5.624203472918743	FALSE
Stox2	6366.76233834048	4.074357415919018	0.4288681619040832	4.836818398244611	1.3193386250017623e-6	5.101442683340147e-5	7.775065590235209	FALSE
Actr3b	5976.890496359781	4.106447357790182	0.44742081496019254	4.707978009421833	2.501860834390358e-6	9.003684713643373e-5	9.045997975008962	FALSE
Cacng7	4801.059022061605	4.150371829389149	0.4471100608603557	4.809491035051361	1.5131508190428723e-6	5.757683435007719e-5	10.100816240481084	FALSE
Ppm1h	11157.706631053841	4.1949823233797625	0.4500972131270637	4.876684990182583	1.0788351240133686e-6	4.226203954659583e-5	8.38749926826323	FALSE
Cdh22	10630.001170862057	4.213712042103994	0.44026323321877414	5.028155601183176	4.952199647306007e-7	2.09077319385202e-5	9.438078791253563	FALSE
Man1c1	9563.428993698379	4.218297245095984	0.4340871865511793	5.110257371843536	3.2172023603920784e-7	1.4080268791928408e-5	9.073943810144428	FALSE
Clmn	4636.538296014819	4.2669878067358376	0.4348961029715923	5.212711245848801	1.861004565365952e-7	8.823524820235076e-6	8.521329456171937	FALSE
Dok5	1689.6693748004684	4.343891997943646	0.4562584181366222	5.137202744699365	2.7885806077105314e-7	1.2432075037658742e-5	6.529288851681814	FALSE
Gjb6	859.1587958051308	4.345793039540682	0.4978234604449933	4.712098215387098	2.4517915450283613e-6	8.850152682779113e-5	9.374402681277463	FALSE
Gsap	11156.896234717944	4.35871305894423	0.46959966374471673	5.022816754456772	5.091912198191046e-7	2.1346725243504078e-5	9.743864764464284	FALSE
Arrb1	5884.812939307952	4.3768575518204855	0.4804340572811146	4.947312780596076	7.524501673831018e-7	3.0475507118282373e-5	9.389626528229115	FALSE
Mfn1	4738.680873537654	4.417232298310262	0.47233943582139853	5.1175745978243246	3.0948966967008503e-7	1.369549101191917e-5	9.594201497610268	FALSE
Tsc22d3	1829.9290718775424	4.441695187786414	0.5050191187479135	4.8348569334168445	1.3324142705820487e-6	5.135382485456231e-5	7.900870885622807	FALSE
Slc7a10	3114.109711934522	4.457985768315342	0.4548364931400468	5.404108521165899	6.513150476125125e-8	3.4586276394996887e-6	10.750821908447941	FALSE
Pde7b	8361.11238696846	4.508171772814076	0.4877108280436618	5.1427436681589	2.7075492906396163e-7	1.2207471292287597e-5	7.6980364267071	FALSE
Whrn	6511.490920617721	4.535009739917562	0.42769876370458315	5.92709157716557	3.0834703805260632e-9	2.069736185759854e-7	9.359288212795716	FALSE
Slc14a1	618.6921836461581	4.562615271251046	0.5079335362796512	5.045178331836226	4.5309856651186004e-7	1.919723997405569e-5	6.959028472808379	FALSE
Gas2l3	1142.1793862482828	4.577458441021538	0.479376603091544	5.376688024403508	7.586846484369448e-8	3.993288184812606e-6	8.036764838167661	FALSE
Irak2	1220.9599398964815	4.582957849360559	0.48342561773592224	5.343030560642599	9.140534560363432e-8	4.68717197112542e-6	7.464941968683489	FALSE
Gdf10	3328.136343595545	4.593729450946779	0.43746921902596686	5.928941598958128	3.0489349268994247e-9	2.0581172037623915e-7	11.18619110670604	FALSE
Kcnj3	8807.271430381621	4.598968903298233	0.49079592167347647	5.295416666129738	1.1874533733517496e-7	5.986368314264433e-6	8.772720268562209	FALSE
Oplah	489.7412136730189	4.636015787822547	0.5257597921277557	5.0137264722252	5.338586419431273e-7	2.230259809068701e-5	8.559958056981905	FALSE
Tspan15	1935.1277760943988	4.706136433229453	0.4731626846703465	5.719251582814111	1.0699427569490308e-8	6.589523742281969e-7	8.435874619066965	FALSE
Fam234b	1539.936147028005	4.794626717640687	0.4755282982464117	5.876888353324776	4.1804995035827695e-9	2.7749226704892737e-7	8.06713707260248	FALSE
Zfp467	1209.9794064907314	4.9753116375675	0.5676220411018792	5.241712657584201	1.5909298291205868e-7	7.633907469209948e-6	9.127227950590811	FALSE
Gulp1	564.7860170197873	5.013575532350804	0.5821588867263058	5.176551627163593	2.2602452800876088e-7	1.0426799461963996e-5	4.256481720003766	FALSE
Plcb4	9591.995076541623	5.019161592717789	0.4413443075518681	6.840830483268368	7.87353823723664e-12	8.630553656743428e-10	7.931425644519933	FALSE
Plekhg1	5884.702723642391	5.040384296183336	0.5947702520933733	5.111863422022702	3.189964289285889e-7	1.401238725308375e-5	7.7372899132158315	FALSE
Adam11	1229.5601281353595	5.062749581125535	0.4705146472687641	6.509360758276358	7.547127502479657e-11	6.936390723048225e-9	9.079130357328435	FALSE
Efhd1	992.8846985432318	5.067563040099983	0.5603051482267012	5.474807878900369	4.379865297890355e-8	2.4227143786663875e-6	7.448603021222059	FALSE
Erich5	409.2309231606777	5.089321391337153	0.6573858014634364	4.699403888036332	2.6092198138333116e-6	9.333819860982159e-5	7.348021954593239	FALSE
Chst8	1473.6161650977149	5.148104884242234	0.49157819306104444	6.404077578460241	1.5128117991429305e-10	1.2380188613808038e-8	6.46659650903601	FALSE
Tnc	5219.986875131914	5.1683694055231415	0.44346485736890073	7.144578319737073	9.027257638595816e-13	1.1235174402702376e-10	8.95270906962362	FALSE
Stard8	1166.259289733546	5.176971185057419	0.592423509953907	5.362668988785743	8.200119225025184e-8	4.278385349371219e-6	7.275137336849587	FALSE
Col9a3	1017.7596676989631	5.189090872777031	0.4861734362110407	6.559574495947356	5.39615309070665e-11	5.199454607077666e-9	8.435315967999282	FALSE
