Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	rpkm	General
Cxxc4	570.987188248031	3.5022270493005343	0.26045651836559763	5.7676692398686225	8.037535554391688e-9	2.0781279310946673e-7	6.930376003583455	FALSE
Smad3	2865.1130715113673	3.523403805431934	0.23756930479447072	6.412460594393213	1.4318944464775148e-10	4.227729026718358e-9	7.147154528295562	FALSE
Rreb1	1055.611073240106	3.541535319379314	0.2297367357399316	6.710007933273567	1.9461383321525696e-11	6.136059682551632e-10	5.53730016667988	FALSE
Dgkq	469.8692177036684	3.5426743877930766	0.31307041208430464	4.927563666980002	8.326129697393191e-7	1.7063668156304633e-5	6.795987873693136	FALSE
Rasa3	515.017847690113	3.5465048031395767	0.3201025861835052	4.831278689679227	1.3565895597291768e-6	2.7085146281355026e-5	4.688391966576126	FALSE
Mfsd4a	578.1060959927185	3.560590545153934	0.3205594437127856	4.868334331626148	1.1254281320437656e-6	2.2664691399077915e-5	6.143572567909172	FALSE
Phf24	4554.372075904425	3.5988637826292287	0.20190554585272422	7.918870063111028	2.3967865514493847e-15	1.0503653264464977e-13	9.793922663020892	FALSE
Etl4	16210.562264955079	3.6182297311151794	0.24812910549947612	6.52172476041347	6.95034713122697e-11	2.0965376108393734e-9	7.41864139694433	FALSE
Dpp10	2134.0184420609735	3.6529055046688015	0.1868106623654062	8.848025502075883	8.908129840865269e-19	4.90686551234381e-17	4.032933425132193	FALSE
Gdpd5	3486.5801633180595	3.6534633907363117	0.23027985964189782	7.180234490795544	6.959195443064196e-13	2.4995708168696557e-11	7.901426834429145	FALSE
Gpr171	577.4053771591281	3.658033820322094	0.25054089904226634	6.617816997784393	3.645419064555888e-11	1.1365225969496835e-9	9.209653561416024	FALSE
Ntn1	18133.63179947184	3.677843402256739	0.20326856253356756	8.254318234673704	1.527717878984883e-16	7.192660932950448e-15	9.035217720195176	FALSE
Hacd1	841.0442404719589	3.738758196903765	0.23868662376126426	7.284690568344882	3.2240943882440695e-13	1.1886502485335808e-11	7.316174874120039	FALSE
Cnpy1	7987.059782752587	3.757724237790482	0.21184116779609055	8.297368524150102	1.0644279556499108e-16	5.028429827097341e-15	9.921862412216514	FALSE
Blm	527.6266845016974	3.762734833654397	0.2885036220529149	6.109922714700237	9.96793989366428e-10	2.7399055297456686e-8	5.198664186984098	FALSE
Serpini1	4334.735869590429	3.775809507715466	0.17054736656638397	10.4124123606696	2.17635587288339e-25	1.6756737814642498e-23	8.13181037924484	FALSE
Pcsk5	1667.476140142475	3.788497827589815	0.20943645311842	8.539572748486906	1.3471902372374885e-17	6.827070234960597e-16	4.518948134629977	FALSE
Pfkp	3312.788336495507	3.790178970658367	0.19360340529332618	9.246629561841067	2.3168305911230485e-20	1.3916961688746036e-18	8.059542275168912	FALSE
Sema4a	573.5553702237912	3.8342906718166123	0.2513580552762808	7.297520940001097	2.931181227122209e-13	1.0835263018879338e-11	6.985490291703302	FALSE
Lrrc3b	498.8986052140354	3.856614772280806	0.334633882881672	5.548197200751823	2.8863022552696137e-8	7.069157861061043e-7	5.044685764822132	FALSE
Tle4	3241.04198437466	3.900998366694141	0.1934683744344874	9.825886904000738	8.710389611375318e-23	5.9503916482414916e-21	6.907135716168255	FALSE
Ipcef1	567.4900763255342	3.9082669747040075	0.25565065602723563	7.4643539131020695	8.370932830569463e-14	3.2495075188528143e-12	4.489689155049754	FALSE
Trpc7	4353.880922163344	3.9137189720312096	0.1689179194491222	11.329283348221788	9.397044375106951e-30	9.09425072302017e-28	7.63206705793076	FALSE
Farp1	3728.612160851185	3.9467333988808355	0.18511814271946467	10.5161675148772	7.277380977357396e-26	5.697616926991723e-24	6.386496477788588	FALSE
Caln1	10793.886868989945	3.975003358242374	0.19293309251018537	10.23672679759751	1.357515203250611e-24	1.0171146168011028e-22	7.000273369218989	FALSE
Peli1	1816.1362138182737	3.9752195433111823	0.19418449306905666	10.171870637521746	2.6477409222125263e-24	1.973204143954747e-22	7.428412402163402	FALSE
Brinp3	6418.639674284052	3.979409010982369	0.23099084795767794	8.5692096829093245	1.0419765657283925e-17	5.299629715325138e-16	6.462331676534208	FALSE
Sla	1649.080180076456	3.9828652686015245	0.1968136787412497	10.074834641998594	7.138076069835156e-24	5.127640624186739e-22	8.185327558018459	FALSE
Adamtsl1	1864.1984804318586	3.9837690227600184	0.18814280259132374	10.543953823570291	5.417239373227487e-26	4.2652343449321045e-24	4.1378050874861545	FALSE
Osbpl10	6194.818307422174	4.046497039223679	0.17378752330766617	11.775857094186481	5.198599846268338e-32	5.366495367229301e-30	7.098226035585744	FALSE
Rsrp1	1576.8549665203047	4.093552741575145	0.2865193870059254	7.306844969383692	2.7348778510997967e-13	1.0190710623777212e-11	11.020214206909198	FALSE
Pld5	8329.79116051369	4.116365863768151	0.25427433398347016	8.323159599370857	8.564899812545997e-17	4.059879040395953e-15	7.2143374979078185	FALSE
Chl1	2605.8063825820595	4.118985025289215	0.2499516054752212	8.47758117520585	2.2992393673661778e-17	1.1484659434987475e-15	5.931284357540066	FALSE
Ddo	1325.5342971522184	4.135213656845168	0.21454904867112456	9.952100324239467	2.4691605624472038e-23	1.7205110799132116e-21	7.374014159798811	FALSE
Vegfa	1847.4923374751404	4.1458280148462805	0.22442279509672544	9.5615421504818	1.1601489322091895e-21	7.485109036697809e-20	9.382242168104098	FALSE
Ablim1	3220.844112166307	4.156027195941364	0.24881884109830332	8.665047977976721	4.513228943404027e-18	2.355668859748259e-16	6.011632007981897	FALSE
Cstf2	920.5108351748388	4.160602066495773	0.22033997698216373	9.805765145698784	1.0633800273913512e-22	7.159064764118777e-21	7.548743951892368	FALSE
Zdhhc2	926.5485235562851	4.165859040650085	0.25986719166110345	8.334484344890344	7.783667136744399e-17	3.740454662678274e-15	5.910567543393241	FALSE
Cdh1	511.1549715515225	4.1735090881108965	0.2672311156141713	8.13344315505913	4.172657985327587e-16	1.9191472502813616e-14	5.425138199185456	FALSE
Rarb	1861.676461924798	4.173793201702173	0.18657035298096225	11.651332416806802	2.258988444019445e-31	2.314798746754043e-29	6.18017272499239	FALSE
Tmtc1	610.5080888569854	4.202949910894806	0.3030283675824759	7.269781137883813	3.6007040030604736e-13	1.320510815438178e-11	4.012504290830467	FALSE
Bcat1	1629.9125368730306	4.231454873613381	0.20529902145930995	10.86929132809166	1.6144999782412278e-27	1.388868623257392e-25	6.89830800809834	FALSE
Prtg	415.9038225869723	4.232919341740834	0.2831835216423035	7.885060997868699	3.1438191141958396e-15	1.35641681657688e-13	4.416235441729838	FALSE
Tmem196	1184.0119530511136	4.237490952659073	0.21211544461790813	10.54845844294626	5.1637338146121567e-26	4.088738320479262e-24	6.480760841794807	FALSE
Inhba	571.1606391803771	4.281764075388892	0.28554379584565254	7.990942575485948	1.339109262837765e-15	5.92438942441495e-14	7.3324806821906385	FALSE
St6gal1	644.1760708457222	4.444698953496374	0.25799627640687667	9.475714097675297	2.6494226326600905e-21	1.6631690904842803e-19	4.754520671151936	FALSE
Sh3rf3	1922.7129112166517	4.452575740718272	0.20679454544318376	11.859963402139687	1.9105861860094345e-32	2.048148391402114e-30	5.0679123633897385	FALSE
Trpc3	788.9423142272742	4.456564915258532	0.27810605639767627	8.833194598774865	1.0172782092796289e-18	5.559525146870944e-17	6.0031444371724385	FALSE
Cacna2d3	41386.979037757934	4.461561224044609	0.17468662354622388	14.091297742630275	4.2959388118662207e-45	7.982427104289021e-43	8.156088231297824	FALSE
Chst9	7976.677267548547	4.5141096104101734	0.15838311553035345	15.873596134231589	9.654698038743484e-57	2.989952708176204e-54	7.197271994950611	FALSE
Mbp	532.6843222643945	4.558789355679482	0.34223160757440585	7.476776834889999	7.616759547347723e-14	2.9816618272988164e-12	4.779345611692959	FALSE
Fah	484.19233463979236	4.593211275247741	0.2895818152034111	8.955021134273196	3.3967055527332054e-19	1.9480036453864175e-17	7.047505043313335	FALSE
Prickle2	1322.1204618887518	4.738063334477267	0.21638061805828243	12.653921405011262	1.064271742478534e-36	1.3861393460916683e-34	5.262696938878686	FALSE
Foxo1	889.8218956017669	4.761948332522271	0.2815837108544762	9.80862253764977	1.0336993318528461e-22	7.0271384822933e-21	5.89911321472179	FALSE
Ivd	736.081921661295	4.776119825492626	0.2539497194732834	10.931769608765746	8.124831186064756e-28	7.305009510257963e-26	7.64523220837363	FALSE
Frmd6	754.2889939873752	4.862779278568739	0.26263150662296547	10.900364984306902	1.1479587833337028e-27	1.0189779365948078e-25	5.806535369546964	FALSE
Chrna7	919.5272517012705	4.873933035741161	0.2525618482709065	11.379125768269173	5.3129646699474705e-30	5.177725569257899e-28	5.522814361192393	FALSE
Dab1	24542.43154649568	4.899520774134273	0.16473735135249717	17.600870417844803	2.425674505715515e-69	1.2520074041352375e-66	7.966129962747117	FALSE
Tmem47	554.5848266136898	4.938745962181212	0.2996329279330458	9.807820463703798	1.0419469485096525e-22	7.048821686616757e-21	6.863824953296579	FALSE
D930015E06Rik	892.2846546449753	4.968336516540287	0.26403901708044825	11.242037443412709	2.534639981203866e-29	2.4029076719766717e-27	5.153467375164951	FALSE
Ebf4	447.90775301089485	5.041509453203685	0.3261767288873387	9.324728540809609	1.1126805256967384e-20	6.771316945899453e-19	5.085394515115526	FALSE
Sphkap	3904.270080202849	5.10017300900939	0.6419248797903343	4.829495018205199	1.3687973885465274e-6	2.7289785989677263e-5	7.144477686590811	FALSE
Chchd7	1002.6326735863425	5.103065311229498	0.2464110130142292	12.593046362949325	2.3059887248718255e-36	2.869308827661943e-34	8.882605554068569	FALSE
Ntn4	1583.7844379165101	5.1082203913157676	0.22958076079378154	13.538679724594576	9.243533985149371e-42	1.5335463049647814e-39	6.412681983955573	FALSE
Kcna1	745.639311941746	5.140644211634029	0.30678145584318667	10.237399138099763	1.3481168605678488e-24	1.015532787506678e-22	9.896390971164905	FALSE
Sdk2	4224.065180224794	5.15222619508025	0.25648720781136275	12.289993805065713	1.0251388809487197e-34	1.2005323903278452e-32	6.363160644295814	FALSE
Lats2	596.8504641478689	5.214264805093647	0.30412212376059294	10.56899368368195	4.149228876450675e-26	3.323198484035437e-24	5.041307438687874	FALSE
L3mbtl4	2731.083341920622	5.2252574206429445	0.2147558288418839	15.0182532322211	5.575775587857976e-51	1.3632282209191011e-48	4.9595824563423045	FALSE
Pgr	469.8271202235086	5.2355368664280855	0.32480467956708003	9.96148476290616	2.246817869761677e-23	1.5734499413567203e-21	5.292846137463879	FALSE
Cdh4	3037.006402689546	5.24402083463598	0.24893525020477159	13.031584847736436	8.090942249553664e-39	1.1624265071111326e-36	5.253997646322403	FALSE
Notch3	509.5474704171761	5.253444688429347	0.32352004995833766	10.056392760968972	8.60953059023692e-24	6.152944528489319e-22	5.985162272175916	FALSE
Adamts3	1447.7224281207702	5.372040437545528	0.2521221355761138	13.374630632253764	8.507526558283969e-41	1.3321448327668022e-38	5.336435803615765	FALSE
Kcnip3	2109.4325960976466	5.391401079033969	0.25188988785209476	13.463823847606534	2.553518927172316e-41	4.1865693845968695e-39	7.522496593153171	FALSE
Afap1l2	523.4675608177689	5.4105222601958936	0.3666345364542792	9.302239481253014	1.3751811306165017e-20	8.332401841857204e-19	4.951396839043764	FALSE
Dcc	5515.703379078366	5.414881064087997	0.174929040274876	19.521521748029944	7.205980297334519e-85	6.694836094910257e-82	4.862298808406742	FALSE
Lrrtm4	16827.148547386503	5.621484151839174	0.24795646364365567	14.605322638589078	2.5974968050390564e-48	5.7458278531784586e-46	6.938054145618723	FALSE
Atp11c	1186.743531367333	5.648903112158049	0.3041629990821282	11.996538445403726	3.704689837241003e-33	4.123038338539254e-31	5.243512757574912	FALSE
Lingo2	6302.285542227254	5.668747749457658	0.18273213945174108	20.077189269852344	1.1682039850507813e-89	1.2523146719744375e-86	4.86788959165005	FALSE
Cacna1e	3757.6688961034756	5.69265516919778	0.2287227656085245	16.14467698208068	1.2379487581985748e-58	4.107631879584604e-56	5.5314187380912365	FALSE
Lrtm1	1226.2217319465258	5.711047364071077	0.29768340938664617	12.46642321020646	1.1382136165726373e-35	1.3914162246101994e-33	8.822875244539363	FALSE
Lrrc1	1103.2352212869894	5.726649187203898	0.29570120055044236	12.60275298262844	2.0390121157555308e-36	2.559970526591809e-34	5.7824542214719505	FALSE
Fyco1	715.8618069952413	5.734931219084441	0.34501699477079617	10.82535433237326	2.6106741386538767e-27	2.2320463065202717e-25	6.035083486095051	FALSE
Rit2	6468.629989962471	5.746540596318189	0.23096865968591557	16.220991200334062	3.5836438877697402e-59	1.2805554158963871e-56	6.760224871389178	FALSE
Lrrc7	6131.20443284877	5.787377344602983	0.5751578098060681	6.584935960236742	4.550814983036126e-11	1.405763294771327e-9	6.201924530616411	FALSE
Ar	2271.2895099391912	5.809056474032233	0.22006001152844398	17.309171473618193	4.0114570280509144e-67	1.8634555047639183e-64	6.229381173957454	FALSE
Nrp2	896.9666190623128	5.835358342259033	0.324980405383456	11.801814136250941	3.8198639121593396e-32	3.972658468645713e-30	5.4761767418989535	FALSE
Vav2	1260.585771101805	5.835753720500633	0.2849481449324943	13.461234223543876	2.644615166387944e-41	4.285506623114231e-39	5.452606064943437	FALSE
Trpm2	822.1112744611436	5.948407746500409	0.31835625495341946	12.4024820780673	2.533522972302772e-35	3.043722081207882e-33	6.252777299454811	FALSE
Adamts15	1702.3886416560374	5.968996083334071	0.24161764604024571	16.426764139043737	1.2305239157494936e-60	4.899594654252841e-58	8.719383471310746	FALSE
Arhgef26	5860.417621672178	6.014673548372723	0.2668950400183646	15.042143713485572	3.887541773350548e-51	9.850324027893316e-49	8.093601844128433	FALSE
Ust	4324.320890967336	6.024308111158927	0.20915936707846577	19.240391512799018	1.6992014474955372e-82	1.1840035686148902e-79	6.311533493389821	FALSE
Nkain1	1386.5613644115497	6.034610718987729	0.26647409138718214	15.140724180669071	8.724763957826396e-52	2.2941190663446914e-49	7.552572201124435	FALSE
Syt4	1725.7114185540524	6.1414741375334945	0.3306133086060796	12.526640730207244	5.337599599823835e-36	6.5827246038181386e-34	9.951225067726964	FALSE
Prom1	1253.1409437618997	6.141963071878782	0.27874187354154695	14.859493549545276	6.037990997155125e-50	1.3794334842025219e-47	6.061266424936361	FALSE
Gng12	1506.0816013793426	6.1626706088684	0.2961196318298511	14.057394922266583	6.939399612651789e-45	1.2620935291646384e-42	6.113059975760248	FALSE
Mkx	1873.3843284223592	6.181754534645033	0.27232222956544416	15.355905910869016	3.233607831287944e-53	9.012711747365758e-51	7.264891883792234	FALSE
Ccdc88c	1398.2636185357578	6.239344969823606	0.2696371911313416	15.722404435516466	1.062151034508551e-55	3.1493908121087587e-53	6.106524567761837	FALSE
Slc6a7	474.54568031471223	6.388428320132241	0.4249839342222291	10.326104040058794	5.3697457704311455e-25	4.0669987530830675e-23	7.190302030061698	FALSE
Mpp7	10748.872841238499	6.43012812720271	0.21862562905022137	20.263535187748037	2.698724460991429e-91	3.134118674031379e-88	7.797268552607421	FALSE
Gldc	7057.911526908676	6.616063278995181	0.23824791878936913	19.37504135377637	1.2536077038171365e-83	9.705709422442008e-81	9.043718922042718	FALSE
Plpp4	3354.0046766104515	6.82871426872056	0.5787782492230094	8.342943562932694	7.246375465069475e-17	3.5064405722641733e-15	7.173346807047785	FALSE
Luzp2	8778.679259616256	7.2799463492670435	0.20811243925072723	25.370642755793817	5.319581415576342e-142	1.8533421651867976e-138	6.879583491834471	FALSE
Cntn3	5755.099324332508	7.563803719148721	0.2344939757704819	23.7268514078778	1.9053113643074793e-124	3.3190523966236288e-121	6.349587174143315	FALSE
